dt,user_id,book_id
2021-06-30,51,118190
2021-06-30,51,906794
2021-06-30,51,1627022
2021-06-30,51,2015517
2021-06-30,51,1110491
2021-07-08,51,2088622
2021-07-27,51,1882049
2021-07-28,51,1925183
2021-07-28,51,1742899
2021-07-28,51,1542012
2021-07-28,51,245322
2021-07-28,51,1372995
2021-07-28,51,145484
2021-07-28,51,1697729
2021-07-28,51,1678098
2021-07-28,51,260539
2021-07-28,51,1408355
2021-07-28,51,1678002
2021-07-28,51,2121442
2021-07-28,51,868498
2021-07-28,51,1554468
2021-07-28,51,1341856
2021-07-28,51,1273399
2021-07-28,51,28843
2021-07-28,51,1318826
2021-07-28,51,1274581
2021-07-28,51,1642295
2021-07-28,51,1827041
2021-07-28,51,1645864
2021-07-28,51,1882182
2021-07-28,51,2021713
2021-07-28,51,1569594
2021-07-28,51,1626109
2021-07-28,51,202896
2021-07-28,51,1329344
2021-07-28,51,1341971
2021-07-28,51,594530
2021-07-28,51,1834805
2021-07-28,51,15686
2021-07-28,51,1333656
2021-07-28,51,1588014
2021-07-28,51,2006407
2021-07-28,51,546659
2021-07-28,51,1602745
2021-07-28,51,312023
2021-07-28,51,1033005
2021-07-28,51,1259702
2021-07-28,51,865329
2021-07-28,51,1542667
2021-07-28,51,1451224
2021-07-28,51,342960
2021-07-28,51,1105182
2021-07-28,51,937337
2021-07-28,51,268471
2021-07-28,51,1955677
2021-07-28,51,1371793
2021-07-28,51,833472
2021-07-28,51,541081
2021-07-28,51,1474507
2021-07-28,51,1045658
2021-07-28,51,754009
2021-07-28,51,1430198
2021-07-28,51,1610575
2021-07-28,51,1557119
2021-07-28,51,1909516
2021-07-28,51,16296
2021-07-30,51,1048539
2021-07-30,51,6813
2021-07-30,51,1554620
2021-07-30,51,1655265
2021-07-30,51,2082329
2021-07-30,51,1013574
2021-07-02,51,258323
2021-07-03,51,1108447
2021-07-03,51,1321859
2021-07-03,51,1334085
2021-07-03,51,983170
2021-07-03,51,1313267
2021-07-03,51,249529
2021-07-03,51,323197
2021-07-03,51,826422
2021-07-25,51,192675
2021-07-25,51,1211326
2021-07-25,51,439351
2021-07-25,51,16377
2021-07-25,51,1275163
2021-07-25,51,865303
2021-07-25,51,318615
2021-07-25,51,366549
2021-07-25,51,245740
2021-07-25,51,418272
2021-04-30,64,295709
2021-04-30,64,1467078
2021-04-30,64,1787243
2021-04-30,64,1805221
2021-04-30,64,1015823
2021-04-30,64,1103725
2021-04-30,64,1468578
2021-05-01,64,722373
2021-05-01,64,790853
2021-05-01,64,1692145
2021-05-01,64,1574095
2021-05-01,64,2001235
2021-05-01,64,1021003
2021-05-01,64,256741
2021-05-01,64,1787274
2021-05-02,64,1468627
2021-05-02,64,1460646
2021-05-02,64,119131
2021-05-02,64,1835931
2021-05-02,64,1460650
2021-05-02,64,1666436
2021-05-02,64,1995173
2021-05-02,64,1467003
2021-05-03,64,1670741
2021-05-03,64,496941
2021-05-03,64,1883659
2021-05-05,64,1657460
2021-05-05,64,1692643
2021-05-05,64,1744126
2021-05-07,64,1187261
2021-05-08,64,749771
2021-05-08,64,2001376
2021-05-08,64,779711
2021-05-09,64,468085
2021-05-09,64,14459
2021-05-09,64,1753453
2021-05-09,64,2712
2021-05-10,64,852399
2021-05-10,64,68784
2021-05-10,64,1097174
2021-05-10,64,1010302
2021-05-14,64,1649466
2021-05-15,64,1737788
2021-05-15,64,532682
2021-05-15,64,780474
2021-05-15,64,1208062
2021-05-15,64,1813605
2021-05-15,64,28618
2021-05-15,64,807172
2021-05-15,64,555375
2021-05-16,64,1582487
2021-05-16,64,372652
2021-05-16,64,1998919
2021-05-20,64,551456
2021-05-20,64,28924
2021-05-22,64,703027
2021-05-22,64,708544
2021-05-24,64,1084273
2021-05-25,64,991274
2021-05-25,64,991261
2021-05-25,64,1786005
2021-05-26,64,1610371
2021-05-27,64,957167
2021-05-27,64,965047
2021-06-02,64,271305
2021-06-03,64,745260
2021-06-03,64,1772151
2021-06-03,64,1549703
2021-06-04,64,1586795
2021-06-04,64,1590054
2021-06-04,64,934836
2021-06-07,64,1956048
2021-06-07,64,254719
2021-06-07,64,378833
2021-06-07,64,254710
2021-06-07,64,789151
2021-06-07,64,855035
2021-06-07,64,1209751
2021-06-07,64,1103830
2021-06-09,64,1268825
2021-06-09,64,1215200
2021-06-09,64,1802255
2021-06-10,64,1582422
2021-06-10,64,922929
2021-06-10,64,1212734
2021-06-10,64,2018486
2021-06-10,64,993120
2021-06-15,64,473766
2021-06-15,64,692546
2021-06-16,64,1860130
2021-06-17,64,1813965
2021-06-17,64,975908
2021-06-17,64,945996
2021-06-18,64,1682880
2021-06-20,64,15096
2021-06-20,64,17714
2021-06-29,64,1048289
2021-07-01,64,1049864
2021-07-01,64,496876
2021-07-02,64,590654
2021-07-03,64,1183072
2021-07-03,64,1153517
2021-07-03,64,1056957
2021-07-04,64,1087138
2021-07-04,64,1157894
2021-07-06,64,519858
2021-07-06,64,427102
2021-07-10,64,68787
2021-07-10,64,314489
2021-07-11,64,567515
2021-07-11,64,11704
2021-07-11,64,724173
2021-07-11,64,1541961
2021-07-11,64,1840765
2021-07-11,64,1393452
2021-07-13,64,1113885
2021-07-13,64,1083326
2021-07-14,64,728950
2021-07-14,64,317357
2021-07-14,64,1967878
2021-07-14,64,300281
2021-07-14,64,1600925
2021-07-14,64,505478
2021-07-16,64,1814669
2021-07-20,64,593924
2021-07-20,64,1172262
2021-07-25,64,1641607
2021-07-25,64,1795944
2021-07-27,64,1759606
2021-07-29,64,2876623
2021-07-29,64,1455936
2021-07-29,64,1775068
2021-07-29,64,988363
2021-07-30,64,146863
2021-07-30,64,1193363
2021-08-01,64,1890764
2021-08-01,64,1811997
2021-08-01,64,1811994
2021-08-05,64,1205893
2021-08-05,64,2104665
2021-08-07,64,1307747
2021-08-07,64,1311449
2021-08-07,64,1057207
2021-08-07,64,1542511
2021-08-07,64,989335
2021-08-07,64,2517157
2021-08-07,64,731958
2021-08-08,64,1339052
2021-08-08,64,1147792
2021-08-18,64,2002180
2021-08-18,64,1496311
2021-08-18,64,852157
2021-08-19,64,1609536
2021-08-19,64,1466525
2021-08-19,64,1942767
2021-08-19,64,1177634
2021-08-20,64,852403
2021-08-20,64,1472931
2021-08-21,64,66694
2021-08-21,64,953709
2021-08-21,64,1505342
2021-08-23,64,430836
2021-08-24,64,852182
2021-08-30,64,1509895
2021-08-30,64,2523016
2021-08-30,64,145939
2021-09-02,64,918057
2021-09-02,64,997170
2021-09-02,64,248298
2021-04-12,30,331181
2021-04-14,30,1779146
2021-04-14,30,1954237
2021-04-14,30,1937254
2021-04-14,30,990655
2021-04-14,30,97403
2021-04-14,30,60915
2021-04-14,30,250593
2021-04-14,30,1844041
2021-04-14,30,100253
2021-04-14,30,1859775
2021-04-14,30,1861436
2021-04-14,30,1990562
2021-04-14,30,1305668
2021-04-14,30,1865481
2021-04-14,30,1004959
2021-04-14,30,447263
2021-04-14,30,1003731
2021-04-14,30,7993
2021-04-14,30,322006
2021-04-14,30,863758
2021-04-14,30,25880
2021-04-14,30,637515
2021-04-14,30,1833870
2021-04-14,30,263589
2021-04-14,30,1836049
2021-04-14,30,38805
2021-04-14,30,87428
2021-04-14,30,1560163
2021-04-14,30,1001772
2021-04-14,30,1865672
2021-04-14,30,1807871
2021-04-14,30,1782563
2021-04-14,30,1367958
2021-04-14,30,1807753
2021-04-14,30,1564102
2021-04-15,30,1541709
2021-04-15,30,1865252
2021-04-15,30,1842424
2021-04-15,30,66612
2021-04-15,30,1813352
2021-04-15,30,1381178
2021-04-15,30,1865250
2021-04-15,30,1866823
2021-04-15,30,1865246
2021-04-15,30,26256
2021-04-15,30,1866825
2021-04-15,30,1869954
2021-04-15,30,89211
2021-04-15,30,1691511
2021-04-16,30,1017666
2021-04-16,30,1883966
2021-04-16,30,1999850
2021-04-16,30,1789204
2021-04-16,30,578123
2021-04-16,30,12543
2021-04-16,30,1780857
2021-04-16,30,86434
2021-04-17,30,1522409
2021-04-17,30,95781
2021-04-17,30,202322
2021-04-18,30,1837801
2021-04-19,30,1835590
2021-04-19,30,1529519
2021-04-19,30,1913700
2021-04-19,30,1863988
2021-04-19,30,1864923
2021-04-19,30,1793446
2021-04-23,30,2080340
2021-04-23,30,1322438
2021-04-23,30,2086645
2021-04-23,30,2086842
2021-04-23,30,383043
2021-04-25,30,2084088
2021-04-26,30,543777
2021-04-26,30,6316
2021-04-26,30,864094
2021-04-26,30,256304
2021-04-26,30,1825665
2021-04-26,30,1648798
2021-04-27,30,1587420
2021-04-29,30,1559568
2021-04-29,30,1650139
2021-04-29,30,32366
2021-04-29,30,1828300
2021-04-29,30,1323603
2021-04-29,30,1785998
2021-04-29,30,1578571
2021-04-29,30,1812805
2021-04-29,30,254202
2021-04-29,30,1190517
2021-04-29,30,1358899
2021-04-29,30,6864
2021-04-29,30,1828441
2021-05-01,30,1857151
2021-05-01,30,1840357
2021-05-01,30,1826738
2021-05-01,30,1840362
2021-05-02,30,1524259
2021-05-10,30,1581345
2021-05-10,30,1247997
2021-05-12,30,1801505
2021-05-12,30,1904083
2021-05-13,30,1967789
2021-05-13,30,1543105
2021-05-14,30,2080030
2021-05-14,30,435173
2021-05-14,30,1820174
2021-05-31,30,1366283
2021-06-05,30,1354664
2021-06-05,30,974365
2021-06-05,30,1381459
2021-06-05,30,99859
2021-06-05,30,1947094
2021-06-06,30,322167
2021-06-06,30,1399172
2021-06-06,30,1289761
2021-06-06,30,268708
2021-06-06,30,197675
2021-06-06,30,463045
2021-06-06,30,594092
2021-06-06,30,1077999
2021-06-06,30,112722
2021-06-06,30,412644
2021-06-06,30,593326
2021-06-06,30,1099170
2021-06-06,30,434580
2021-06-07,30,508442
2021-06-07,30,759399
2021-06-08,30,1918595
2021-06-08,30,1899790
2021-06-10,30,1538534
2021-06-10,30,2101137
2021-06-13,30,460277
2021-06-13,30,216508
2021-06-13,30,139993
2021-06-13,30,244517
2021-06-13,30,131442
2021-06-16,30,1820719
2021-06-16,30,67720
2021-06-17,30,1373
2021-06-17,30,1554216
2021-06-17,30,798324
2021-06-17,30,2111767
2021-06-17,30,1117170
2021-06-17,30,303647
2021-06-17,30,1909136
2021-06-17,30,1640399
2021-06-17,30,759461
2021-06-17,30,112136
2021-06-17,30,1788064
2021-06-17,30,1999911
2021-06-17,30,307353
2021-06-17,30,933674
2021-06-18,30,459389
2021-06-29,30,855604
2021-06-29,30,430970
2021-06-29,30,85457
2021-06-30,30,42703
2021-06-06,7,411688
2021-06-06,7,1554620
2021-06-09,7,672129
2021-06-09,7,1597762
2021-06-09,7,378136
2021-06-09,7,1568616
2021-06-09,7,734393
2021-06-09,7,1690185
2021-06-15,7,225295
2021-06-15,7,467295
2021-06-15,7,1726015
2021-06-19,7,1611003
2021-06-19,7,1187665
2021-06-19,7,1385222
2021-06-19,7,1743660
2021-06-19,7,1560274
2021-06-19,7,1385258
2021-06-25,7,7621
2021-06-25,7,954322
2021-06-25,7,1271253
2021-06-25,7,2110524
2021-06-25,7,941439
2021-06-25,7,855439
2021-06-25,7,1634877
2021-06-25,7,2087102
2021-06-25,7,1507128
